,Frame,L5S1 Lateral Bending,L5S1 Axial Bending,L5S1 Flexion/Extension,L4L3 Lateral Bending,L4L3 Axial Rotation,L4L3 Flexion/Extension,L1T12 Lateral Bending,L1T12 Axial Rotation,L1T12 Flexion/Extension,T9T8 Lateral Bending,T9T8 Axial Rotation,T9T8 Flexion/Extension,T1C7 Lateral Bending,T1C7 Axial Rotation,T1C7 Flexion/Extension,C1 Head Lateral Bending,C1 Head Axial Rotation,C1 Head Flexion/Extension,Right T4 Shoulder Abduction/Adduction,Right T4 Shoulder Internal/External Rotation,Right T4 Shoulder Flexion/Extension,Right Shoulder Abduction/Adduction,Right Shoulder Internal/External Rotation,Right Shoulder Flexion/Extension,Right Elbow Ulnar Deviation/Radial Deviation,Right Elbow Pronation/Supination,Right Elbow Flexion/Extension,Right Wrist Ulnar Deviation/Radial Deviation,Right Wrist Pronation/Supination,Right Wrist Flexion/Extension,Left T4 Shoulder Abduction/Adduction,Left T4 Shoulder Internal/External Rotation,Left T4 Shoulder Flexion/Extension,Left Shoulder Abduction/Adduction,Left Shoulder Internal/External Rotation,Left Shoulder Flexion/Extension,Left Elbow Ulnar Deviation/Radial Deviation,Left Elbow Pronation/Supination,Left Elbow Flexion/Extension,Left Wrist Ulnar Deviation/Radial Deviation,Left Wrist Pronation/Supination,Left Wrist Flexion/Extension,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension
0,710,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510135527,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.989406880684,118.778563172912,118.79210723346,0,90,0,-0.00748036503158844,0.01094177902271,0.0041168216695707,0,0,0,89.9894068806152,-61.2214368269948,-61.2078927664467,0,90,0,0.00748036503158685,0.010941779022712,-0.00411682166956951,2.8785876648886,-18.4196865922135,18.0098888678692,11.458911891261,-0.458504675590667,38.0762461055555,-11.0428526121586,1.61349504653198,10.3364260335744,0,0,-31.9147151515465,-7.20364914499581,5.64514669772777,28.3757989847278,3.95253209911489,10.8426050503078,14.1355428531362,-1.46381128748992,-3.54009469326287,5.14402144183423,0,0,-0.816108753034362
1,711,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.987278958041,114.441248242428,114.454973147904,0,90,0,-0.00933955587929782,0.0110890120222863,0.00425210746680476,0,0,0,89.9872789580124,-65.5587517575413,-65.545026852066,0,90,0,0.00933955587929702,0.0110890120222869,-0.00425210746680396,3.76159563956785,-18.193507824807,19.6730030958624,11.3005245736318,-1.56802050122642,41.3333943646049,-11.3295569994636,2.83300761591189,8.32704717771532,0,0,-32.4886107380258,-7.21830089104439,4.87313771549472,27.9224840323005,4.1011458743363,11.5930249622303,13.6229094850387,-1.32317872472994,-3.71353491940499,5.42401941422376,0,0,-0.239574147414279
2,712,0,0,0,0,0,-5.82634181333447,0,0,-0.00591012510135845,0,0,5.83225193843583,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9861573035985,111.091911292869,111.105506562314,0,90,0,-0.010425537472399,0.0109867565539623,0.00402793207948642,0,0,0,89.9861573034932,-68.9080887071237,-68.8944934376789,0,90,0,0.0104255374724006,0.0109867565539648,-0.00402793207948762,4.7078070640067,-18.0021799956589,21.3812636905832,11.1329045384767,-2.65964465993514,44.5295017527664,-11.553195661848,4.12650271847104,6.22375459221931,0,0,-31.4358461684844,-7.22773792588905,4.28609814343093,27.4880186424704,4.18887145580095,12.1648511189057,13.1505492775707,-1.16195610490486,-3.90898138270177,5.70464828474265,0,0,0.0
3,713,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136004,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9857805918382,107.823579639657,107.836682197488,0,90,0,-0.0109337119813109,0.0105915965413091,0.00352239905478211,0,0,0,89.9857805918382,-72.1764203603482,-72.1633178025172,0,90,0,0.0109337119813077,0.0105915965412865,-0.0035223990547833,5.7091477870686,-17.8769287767666,23.0726503119981,10.9384552846304,-3.68765882856356,47.5337553947268,-11.5616631253919,5.52505881442013,4.05801295103496,0,0,-28.7534425442788,-7.20555328095881,3.93177016225951,27.0695351058292,4.22856930462873,12.4790394817202,12.716682730563,-1.03773838639931,-4.07724742786517,5.98583221412223,0,0,0.0
4,714,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136322,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9858271640268,106.067315954993,106.079926003293,0,90,0,-0.0110046302690546,0.0101936616043514,0.003173496945892,0,0,0,89.9858271638983,-73.932684044961,-73.9200739966611,0,90,0,0.0110046302690562,0.0101936616043371,-0.00317349694589717,6.70682469334122,-17.8378299993902,24.7196247923803,10.7602415065654,-4.62759424746778,50.2864904575139,-11.5384482473466,6.92177392646664,2.3723928690298,0,0,-23.9361926827575,-7.13492919319398,3.8212188761488,26.6903981246815,4.19473457985484,12.5198415908659,12.3527243259223,-0.955252922451055,-4.20800048881166,6.27685014779865,0,0,0.0
5,715,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9869211666058,103.953560470227,103.965314700027,0,90,0,-0.0102643053444897,0.00950510387651342,0.00255495033931231,0,0,0,89.9869211665222,-76.0464395298029,-76.0346853000028,0,90,0,0.0102643053444905,0.00950510387652167,-0.00255495033931271,7.6743274101045,-17.8227639541298,26.295496775847,10.5300953825156,-5.43537274880705,52.690602679659,-11.5597173745022,8.39979960812174,1.22313865936006,0,0,-17.2144775896921,-7.02948726292209,3.92743442868017,26.3731757867814,4.10056943285685,12.3434190718924,12.0894545078105,-0.900633532082257,-4.31554600448663,6.56949271700203,0,0,0.0
6,716,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136004,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9882376742341,99.9790899742155,99.9894924576649,0,90,0,-0.00937010205147723,0.00841691902094043,0.00165632860986397,0,0,0,89.9882376742031,-80.0209100258188,-80.0105075423695,0,90,0,0.00937010205147722,0.00841691902094004,-0.00165632860986158,8.56765700254862,-17.7397462216161,27.7908134878202,10.2531081593753,-6.02766528300817,54.7008143741485,-11.7633725548652,9.62569637106669,1.00391628597222,0,0,-7.86948686619496,-6.91055542072693,4.14921389425938,26.1253496080764,3.99752571454227,12.0080821954225,11.9256321882899,-0.879666017677739,-4.36279780908559,6.85556450601014,0,0,0.0
7,717,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136481,0,0,5.83225193843585,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9872411430454,97.1603359861745,97.1692649238697,0,90,0,-0.010221162567789,0.00722721575193106,0.00128895312579918,0,0,0,89.9872411429597,-82.8396640137565,-82.8307350760613,0,90,0,0.0102211625677866,0.00722721575192659,-0.00128895312579759,9.35678932178884,-17.4782801081213,29.2473849823988,9.88781996872777,-6.3655320230649,56.3985714378324,-11.716402238093,10.6626552137629,1.23131875987412,0,0,0.0,-6.77071964754557,4.42954847918987,25.9057989446417,3.87848146257266,11.5545839300375,11.8194535856047,-0.866486872491553,-4.26629245002929,7.12548777909557,0,0,0.0
8,718,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136322,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9903670476809,83.2036602958277,83.2120005849298,0,90,0,-0.0077544027214973,0.00674460518824703,-0.000898951787231078,0,0,0,89.9903670475674,-96.7963397040964,-96.7879994149943,0,90,0,0.00775440272149809,0.00674460518824703,0.000898951787228693,10.0361522931416,-17.1553962896066,30.6775947240345,9.42682855499885,-6.43304648919435,57.7779819991035,-11.4871017245854,11.4287873525358,1.49881039759821,0,0,0.0,-6.60290515659026,4.75423474096782,25.7192670111699,3.77403861315362,11.1574932969437,11.7708286085733,-0.861737211305857,-4.30863061452045,7.41045630614659,0,0,0.0
9,719,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510135845,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.610212906499,0,0,0,89.9912538630413,72.7819602434661,72.7906273884417,0,90,0,-0.00676090276701919,0.00700130497945867,-0.00208002145045351,0,0,0,89.9912538629997,-107.218039756492,-107.209372611516,0,90,0,0.00676090276702237,0.00700130497946384,0.00208002145045192,10.6131036996778,-16.641837515863,32.1342727663025,8.80971631157305,-6.26498007810529,58.835554000327,-11.4273703560551,11.7204046675509,1.7228354517389,0,0,0.0,-6.43696398657295,5.04256866028429,25.5511402315037,3.6965998381766,10.9105972644795,11.7556581849304,-0.818953468524475,-4.44173683896262,7.71174235286628,0,0,0.0
