,Frame,L5S1 Lateral Bending,L5S1 Axial Bending,L5S1 Flexion/Extension,L4L3 Lateral Bending,L4L3 Axial Rotation,L4L3 Flexion/Extension,L1T12 Lateral Bending,L1T12 Axial Rotation,L1T12 Flexion/Extension,T9T8 Lateral Bending,T9T8 Axial Rotation,T9T8 Flexion/Extension,T1C7 Lateral Bending,T1C7 Axial Rotation,T1C7 Flexion/Extension,C1 Head Lateral Bending,C1 Head Axial Rotation,C1 Head Flexion/Extension,Right T4 Shoulder Abduction/Adduction,Right T4 Shoulder Internal/External Rotation,Right T4 Shoulder Flexion/Extension,Right Shoulder Abduction/Adduction,Right Shoulder Internal/External Rotation,Right Shoulder Flexion/Extension,Right Elbow Ulnar Deviation/Radial Deviation,Right Elbow Pronation/Supination,Right Elbow Flexion/Extension,Right Wrist Ulnar Deviation/Radial Deviation,Right Wrist Pronation/Supination,Right Wrist Flexion/Extension,Left T4 Shoulder Abduction/Adduction,Left T4 Shoulder Internal/External Rotation,Left T4 Shoulder Flexion/Extension,Left Shoulder Abduction/Adduction,Left Shoulder Internal/External Rotation,Left Shoulder Flexion/Extension,Left Elbow Ulnar Deviation/Radial Deviation,Left Elbow Pronation/Supination,Left Elbow Flexion/Extension,Left Wrist Ulnar Deviation/Radial Deviation,Left Wrist Pronation/Supination,Left Wrist Flexion/Extension,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension
0,767,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510135209,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9889807260389,96.2433461691399,96.2419021485906,0,90,0,-0.008852626474764,-0.00116650051689485,0.000962445447958399,0,0,0,89.9889807260058,-83.7566538308078,-83.7580978513571,0,90,0,0.008852626474764,-0.00116650051689326,-0.000962445447953629,-15.6091224929898,17.1539075554053,8.24857767692351,5.72903637230304,8.17936621771268,11.7779533078515,5.33047605116532,-14.4318415343602,4.75124952222732,0,0,0.0,6.40412325624064,9.38123799358168,22.4028215554385,-1.41933270596154,-8.86201452816623,14.690105621522,0.133640079217102,-8.20276082146468,1.68030677173701,0,0,0.0
1,768,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510135845,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9893422190805,99.9708250825719,99.9694829983674,0,90,0,-0.00848597326579156,-0.00108545199580179,0.00148589382385396,0,0,0,89.9893422190805,-80.0291749173405,-80.030517001545,0,90,0,0.00848597326579155,-0.00108545199580736,-0.00148589382384442,-15.6240477115545,17.2350201470917,8.05835975261951,5.81423776025943,8.27659789992825,11.7077770430296,5.35142231404384,-14.3904180035578,4.73721402624679,0,0,0.0,6.48121937522223,9.1726197085782,22.2516861098731,-1.2781011073787,-8.95088358361241,14.108568646766,0.12115100499059,-8.19306089778748,1.51562753141726,0,0,0.0
2,769,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9898282441014,102.359788645245,102.358815177467,0,90,0,-0.00803366309711979,-0.000789756948610649,0.00175666023849596,0,0,0,89.9898282439581,-77.640211354614,-77.6411848223924,0,90,0,0.0080336630971182,-0.000789756948599518,-0.00175666023850073,-15.6286389301917,17.2951647813054,7.88499871468068,5.90092714044514,8.38926264038635,11.6484437744275,5.3712783912161,-14.356233283115,4.72910382418941,0,0,0.0,6.51473042747221,8.93084523086449,22.0933095246746,-1.11491991337364,-8.93592868325949,13.5652411439378,0.132586669410666,-8.18264895176694,1.33268590743405,0,0,0.0
3,770,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843585,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.990461376286,104.925053484041,104.924251811398,0,90,0,-0.00745379807054144,-0.000649369313252426,0.00198293685340219,0,0,0,89.9904613763242,-75.0749465159051,-75.075748188548,0,90,0,0.00745379807053985,-0.000649369313267532,-0.00198293685339106,-15.6279847603657,17.3342821082125,7.72427866378183,5.9963351161626,8.51307161943618,11.6034840886265,5.39124444401292,-14.3262737593225,4.7278005169511,0,0,0.0,6.53262809480554,8.68486086085709,21.9329338760583,-0.976792015854251,-8.8251092459396,13.0887517288182,0.129890801043647,-8.17468915829279,1.17214840990024,0,0,0.0
4,771,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9913887324229,108.863599797469,108.862774884997,0,90,0,-0.00659355256973695,-0.000666559297964296,0.00224714954095053,0,0,0,89.9913887322536,-71.1364002024927,-71.1372251149643,0,90,0,0.0065935525697449,-0.000666559297965091,-0.00224714954094576,-15.6079024948899,17.3723169160914,7.57982941829392,6.06814599069365,8.60775495628563,11.5698106975925,5.4116641441008,-14.2978600914812,4.72610625946549,0,0,0.0,6.518236097068,8.46326272898879,21.7761087300928,-0.850516782170884,-8.62172174758716,12.6922647516436,0.131036172503875,-8.20035129345155,1.06370514973178,0,0,0.0
5,772,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136481,0,0,5.83225193843584,0,0,12.6102129064991,0,0,-12.6102129064991,0,0,0,89.9919043040736,109.973232176693,109.972791453117,0,90,0,-0.00615294275163883,-0.000359365034826824,0.00223474000846794,0,0,0,89.9919043038485,-70.0267678233205,-70.0272085468963,0,90,0,0.00615294275164996,-0.000359365034825234,-0.00223474000846317,-15.6022572143345,17.4108735484427,7.44435026559926,6.16555664966573,8.70587018184159,11.5460077767175,5.4201353133933,-14.2817886916825,4.73094966576441,0,0,0.0,6.47958559757982,8.27602698138759,21.6296119650747,-0.736458041192448,-8.40837654310425,12.3999058708,0.191564749518608,-8.22117709193076,1.09726395534275,0,0,0.0
6,773,0,0,0,0,0,-5.82634181333447,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9929770813923,113.214375118161,113.214094141543,0,90,0,-0.00522498458266069,-0.000228480066987918,0.00223693908349433,0,0,0,89.9929770812366,-66.7856248818039,-66.7859058584216,0,90,0,0.00522498458266228,-0.000228480066979967,-0.00223693908350069,-15.5965241857146,17.4420274162032,7.32224233920881,6.26345695353429,8.79243097225805,11.5302418295396,5.42929606441254,-14.2711698024677,4.73461377517358,0,0,0.0,6.41235707178054,8.15229743755374,21.5025952256936,-0.657906399815938,-8.1956753658991,12.2344514711951,0.353901212125614,-8.26598846925403,1.3090850105943,0,0,0.0
7,774,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510135845,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9940165022266,121.179192814109,121.178972775596,0,90,0,-0.0041476069575512,-0.000178412948196403,0.00250057172327009,0,0,0,89.9940165021657,-58.8208071857035,-58.8210272242163,0,90,0,0.0041476069575496,-0.000178412948197993,-0.00250057172326532,-15.5782009535957,17.4567898815956,7.21601571861561,6.354039383622,8.87476989612493,11.5222595158924,5.43957847630186,-14.2657455302482,4.73605824522937,0,0,0.0,6.31360453127262,8.12121599788201,21.3980132612877,-0.620571935661463,-8.03420247632537,12.204182736748,0.578933051341783,-8.33254053958769,1.65050934254759,0,0,0.0
8,775,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9950000315944,132.451964581606,132.45175171414,0,90,0,-0.00299283232307056,-0.000172156277256685,0.00272487479312236,0,0,0,89.9950000315944,-47.5480354182053,-47.5482482856719,0,90,0,0.00299283232307056,-0.000172156277258275,-0.00272487479312077,-15.5466468627487,17.4648289975697,7.12345909299885,6.4337386566894,8.94297536296606,11.5202035542547,5.44762510315304,-14.2672343173997,4.73802324784176,0,0,0.0,6.18785994144262,8.20970426570283,21.3229125973154,-0.631525578443583,-7.97835563641272,12.3058348931766,0.788200730750279,-8.42122964299902,2.05425834707941,0,0,0.0
9,776,0,0,0,0,0,-5.82634181333448,0,0,-0.00591012510136163,0,0,5.83225193843584,0,0,12.610212906499,0,0,-12.610212906499,0,0,0,89.9958443807219,148.443152735069,148.442899145481,0,90,0,-0.00176978562180503,-0.000204644440175248,0.00286012138291796,0,0,0,89.9958443801957,-31.5568472648155,-31.5571008544034,0,90,0,0.00176978562180344,-0.000204644440168887,-0.00286012138292115,-15.5015984442567,17.4658814300198,7.0383104604011,6.50090016071991,8.99622583359189,11.515307804727,5.45691446373982,-14.2725162823547,4.73683880737443,0,0,0.0,6.05051847450215,8.42821113224386,21.2907597172387,-0.713170339428999,-8.04240717836982,12.5439902910346,0.955312924984005,-8.5525667266611,2.4920581829214,0,0,0.0
