,Frame,CoM pos x,CoM pos y,CoM pos z,CoM vel x,CoM vel y,CoM vel z,CoM acc x,CoM acc y,CoM acc z
0,748,0.500285175779432,0.240736496740999,0.959354057579915,-0.0488135099723238,0.0321469968558487,0.000764273947436949,-0.0651585821580306,-0.050031893190775,0.0445487639974512
1,749,0.499802976348425,0.241057372349177,0.959371347209073,-0.0493994759516162,0.0322229795252056,0.00133471355151687,-0.0201341957389738,-0.0187641378356011,0.0365393019340447
2,750,0.499314709108814,0.241377940268123,0.959387730432382,-0.0500363505106224,0.0319545635430406,0.00143011061459566,-0.0507842037375524,-0.0108338799697525,0.010953973566628
3,751,0.498816600289382,0.241704207192144,0.959401346955874,-0.0505509670912075,0.0316093544707873,0.00134751428484101,-0.0495635052390897,-0.0271496931651921,-0.00383396244344837
4,752,0.498313024483303,0.242038489467163,0.959410679157207,-0.0507419732354348,0.0311548304631266,0.00104478659912629,-0.0161571389904487,-0.057719659990607,-0.0166592515261578
5,753,0.497815944681589,0.242382174438953,0.959416180105362,-0.0506002685421289,0.0310181479473431,0.000625769862612922,-0.0101471624978466,-0.0807706715523009,-0.028729856007627
6,754,0.497331129005405,0.242719273517384,0.959414002096353,-0.0503695965072281,0.0302533537167654,-8.81485659582942e-05,-0.0447185916720207,-0.0397922718993027,-0.03777720464146
7,755,0.496845338824062,0.243071569526992,0.959411477462425,-0.0501644824859883,0.0304177426903929,3.76964213630716e-05,0.0463461073231503,-0.11497204824543,-0.00666983312872962
8,756,0.496367438211042,0.243412304156659,0.959411264554161,-0.0501245407377643,0.0297212298233572,0.000178506550159702,0.0419603116862136,-0.063670185013967,0.000263444238740282
9,757,0.495903538222203,0.243752979291845,0.959413746706285,-0.0495508573901933,0.0299039861199774,0.000506455915517637,0.0513024066908576,-0.0793100351640886,0.0201047194116825
10,758,0.495454505930901,0.244086721415745,0.959418071363048,-0.0484402134649884,0.0301946936487954,0.000561003015299881,0.0498731886455068,-0.0155159807955543,0.0117238026818123
11,759,0.495013515449236,0.244413527791747,0.959422767618657,-0.0477650580653129,0.0302183170371218,0.000536102997516761,0.00492082482539929,-0.028561549180065,0.00655626844514372
12,760,0.494565249914913,0.244732155348144,0.959429757387408,-0.0476933754368014,0.0301191629893913,0.000737714731201581,0.0137239048965933,-0.01023652529117,0.00958838391014383
13,761,0.494106389638275,0.24506020928581,0.959437609433633,-0.0480384172869433,0.0305696971395715,0.000948269037281224,-0.0209074124548595,0.0340858892060108,0.0157783776155158
14,762,0.493634903661396,0.245407359451096,0.95944455039575,-0.0481886311734725,0.0313074951197653,0.000788836325111205,-0.0172860308193704,0.0271517989257644,-0.00585909179094202
15,763,0.493151577237681,0.245774372053836,0.959453705230419,-0.0487551139770231,0.0325276749464203,0.00131004967608288,0.0348946183074574,-0.00941410101686045,0.0245536453171302
16,764,0.492685032278187,0.24613806944678,0.959458209341607,-0.0481260634567777,0.0320051263543958,0.000717742463347571,-0.0259670493146067,-0.0293316978855316,-0.0079093843380682
17,765,0.492231387764813,0.246501326699253,0.959460188398191,-0.047984431812951,0.0319382701782624,0.000787482892055806,-0.039607528193885,-0.0513192349721156,0.0246069210548633
18,766,0.49178104619235,0.246859695992287,0.959461792130981,-0.0481600469006383,0.0320480804036882,0.000458561276435222,-0.0231616902743776,-0.0425417413118868,-0.0276176488181997
19,767,0.491336709440588,0.247213548196851,0.95946128005453,-0.0478512508100415,0.031522938419962,0.000577687666275275,-0.031720298968253,-0.0439673785654937,0.0223587353756901
20,768,0.490897400051851,0.247557691910717,0.959458535554743,-0.0467031948429175,0.0306857702419979,5.23962135301108e-05,-0.00390170878947091,-0.0913353508428294,-0.0111754260349421
21,769,0.490455802122096,0.247883901647288,0.959455176111193,-0.0463352135969489,0.0299006140556927,-0.000179594447558561,0.0169169985684467,-0.0499843248301277,-0.0142118776389821
22,770,0.490010642438195,0.248193169772543,0.959453064003352,-0.0461762898240317,0.0288904171470562,-0.000395140549153705,0.0562760922484,-0.0601998516659586,-0.030772795729836
23,771,0.489566104791861,0.248481766264694,0.959451264037115,-0.0461516883113378,0.0269298146991378,-0.000541660497047661,0.0629956999582275,-0.0501768734871486,-0.0318524583566325
24,772,0.489125374899978,0.248753808697225,0.959450284883811,-0.0459449338731571,0.0260193125880166,-0.000653006116152161,0.0611938874240497,-0.106939353380866,-0.0215928490804863
25,773,0.488690463451291,0.249008478446953,0.959451056617549,-0.0458283091251483,0.025055951794264,-0.000492092999133527,0.0707637649204589,-0.00469998667532818,-0.012111125802088
26,774,0.488272829964783,0.249265361074568,0.959451910580069,-0.0449818112817265,0.0242069873284733,-0.000389307595166679,0.0402987207666224,-0.0346286509562568,0.000388919613618568
