epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1712478160033,2024-04-07T11:22:40.033,1.660,-0.567,0.194,0.851
1712478160053,2024-04-07T11:22:40.053,1.680,-0.567,0.196,0.849
1712478160073,2024-04-07T11:22:40.073,1.700,-0.567,0.196,0.850
1712478160093,2024-04-07T11:22:40.093,1.720,-0.568,0.194,0.850
1712478160113,2024-04-07T11:22:40.113,1.740,-0.566,0.194,0.851
1712478160133,2024-04-07T11:22:40.133,1.760,-0.565,0.195,0.851
1712478160153,2024-04-07T11:22:40.153,1.780,-0.566,0.197,0.852
1712478160173,2024-04-07T11:22:40.173,1.800,-0.567,0.194,0.852
1712478160193,2024-04-07T11:22:40.193,1.820,-0.567,0.195,0.852
1712478160213,2024-04-07T11:22:40.213,1.840,-0.566,0.196,0.852
1712478160233,2024-04-07T11:22:40.233,1.860,-0.567,0.195,0.850
1712478160253,2024-04-07T11:22:40.253,1.880,-0.567,0.197,0.852
1712478160273,2024-04-07T11:22:40.273,1.900,-0.567,0.197,0.852
1712478160293,2024-04-07T11:22:40.293,1.920,-0.569,0.194,0.852
1712478160313,2024-04-07T11:22:40.313,1.940,-0.567,0.195,0.849
1712478160333,2024-04-07T11:22:40.333,1.960,-0.569,0.195,0.850
1712478160353,2024-04-07T11:22:40.353,1.980,-0.568,0.196,0.853
1712478160373,2024-04-07T11:22:40.373,2.000,-0.566,0.195,0.850
1712478160393,2024-04-07T11:22:40.393,2.020,-0.567,0.197,0.848
1712478160413,2024-04-07T11:22:40.413,2.040,-0.567,0.195,0.850
1712478160433,2024-04-07T11:22:40.433,2.060,-0.566,0.194,0.851
1712478160453,2024-04-07T11:22:40.453,2.080,-0.566,0.196,0.851
1712478160473,2024-04-07T11:22:40.473,2.100,-0.567,0.198,0.852
1712478160493,2024-04-07T11:22:40.493,2.120,-0.566,0.197,0.849
1712478160513,2024-04-07T11:22:40.513,2.140,-0.567,0.196,0.850
1712478160533,2024-04-07T11:22:40.533,2.160,-0.568,0.194,0.849
1712478160553,2024-04-07T11:22:40.553,2.180,-0.569,0.195,0.851
1712478160573,2024-04-07T11:22:40.573,2.200,-0.568,0.196,0.851
1712478160593,2024-04-07T11:22:40.593,2.220,-0.566,0.195,0.852
1712478160613,2024-04-07T11:22:40.613,2.240,-0.569,0.195,0.852
1712478160633,2024-04-07T11:22:40.633,2.260,-0.569,0.196,0.849
1712478160653,2024-04-07T11:22:40.653,2.280,-0.565,0.193,0.852
1712478160673,2024-04-07T11:22:40.673,2.300,-0.568,0.197,0.850
1712478160693,2024-04-07T11:22:40.693,2.320,-0.566,0.195,0.850
1712478160713,2024-04-07T11:22:40.713,2.340,-0.566,0.195,0.851
1712478160733,2024-04-07T11:22:40.733,2.360,-0.569,0.194,0.850
1712478160753,2024-04-07T11:22:40.753,2.380,-0.566,0.197,0.851
1712478160773,2024-04-07T11:22:40.773,2.400,-0.566,0.198,0.849
1712478160793,2024-04-07T11:22:40.793,2.420,-0.568,0.196,0.851
1712478160813,2024-04-07T11:22:40.813,2.440,-0.570,0.197,0.850
1712478160833,2024-04-07T11:22:40.833,2.460,-0.568,0.196,0.850
1712478160853,2024-04-07T11:22:40.853,2.480,-0.568,0.196,0.850
1712478160873,2024-04-07T11:22:40.873,2.500,-0.567,0.195,0.851
1712478160893,2024-04-07T11:22:40.893,2.520,-0.568,0.194,0.850
1712478160913,2024-04-07T11:22:40.913,2.540,-0.566,0.195,0.852
1712478160933,2024-04-07T11:22:40.933,2.560,-0.566,0.195,0.851
1712478160953,2024-04-07T11:22:40.953,2.580,-0.566,0.195,0.850
1712478160973,2024-04-07T11:22:40.973,2.600,-0.567,0.195,0.849
1712478160993,2024-04-07T11:22:40.993,2.620,-0.567,0.195,0.851
1712478161013,2024-04-07T11:22:41.013,2.640,-0.566,0.195,0.851
1712478161033,2024-04-07T11:22:41.033,2.660,-0.566,0.197,0.850
1712478161053,2024-04-07T11:22:41.053,2.680,-0.568,0.195,0.852
1712478161073,2024-04-07T11:22:41.073,2.700,-0.567,0.194,0.852
1712478161093,2024-04-07T11:22:41.093,2.720,-0.567,0.194,0.850
1712478161113,2024-04-07T11:22:41.113,2.740,-0.567,0.196,0.850
1712478161133,2024-04-07T11:22:41.133,2.760,-0.566,0.195,0.850
1712478161153,2024-04-07T11:22:41.153,2.780,-0.567,0.197,0.852
1712478161173,2024-04-07T11:22:41.173,2.800,-0.566,0.196,0.852
1712478161193,2024-04-07T11:22:41.193,2.820,-0.564,0.195,0.850
1712478161213,2024-04-07T11:22:41.213,2.840,-0.565,0.195,0.849
1712478161233,2024-04-07T11:22:41.233,2.860,-0.566,0.195,0.853
1712478161253,2024-04-07T11:22:41.253,2.880,-0.568,0.195,0.851
1712478161273,2024-04-07T11:22:41.273,2.900,-0.567,0.195,0.850
1712478161293,2024-04-07T11:22:41.293,2.920,-0.567,0.194,0.849
1712478161313,2024-04-07T11:22:41.313,2.940,-0.567,0.197,0.851
1712478161333,2024-04-07T11:22:41.333,2.960,-0.567,0.195,0.850
1712478161353,2024-04-07T11:22:41.353,2.980,-0.568,0.194,0.851
1712478161373,2024-04-07T11:22:41.373,3.000,-0.566,0.196,0.852
1712478161393,2024-04-07T11:22:41.393,3.020,-0.566,0.194,0.851
1712478161413,2024-04-07T11:22:41.413,3.040,-0.566,0.196,0.853
1712478161433,2024-04-07T11:22:41.433,3.060,-0.566,0.195,0.850
1712478161453,2024-04-07T11:22:41.453,3.080,-0.567,0.197,0.850
1712478161473,2024-04-07T11:22:41.473,3.100,-0.567,0.196,0.851
1712478161493,2024-04-07T11:22:41.493,3.120,-0.567,0.196,0.852
1712478161513,2024-04-07T11:22:41.513,3.140,-0.568,0.196,0.853
1712478161533,2024-04-07T11:22:41.533,3.160,-0.568,0.196,0.850
1712478161553,2024-04-07T11:22:41.553,3.180,-0.566,0.194,0.849
1712478161573,2024-04-07T11:22:41.573,3.200,-0.567,0.194,0.851
1712478161593,2024-04-07T11:22:41.593,3.220,-0.568,0.196,0.851
1712478161613,2024-04-07T11:22:41.613,3.240,-0.566,0.195,0.849
1712478161633,2024-04-07T11:22:41.633,3.260,-0.567,0.195,0.852
1712478161653,2024-04-07T11:22:41.653,3.280,-0.564,0.196,0.852
1712478161673,2024-04-07T11:22:41.673,3.300,-0.567,0.195,0.850
1712478161693,2024-04-07T11:22:41.693,3.320,-0.566,0.198,0.850
1712478161713,2024-04-07T11:22:41.713,3.340,-0.564,0.197,0.853
1712478161733,2024-04-07T11:22:41.733,3.360,-0.566,0.196,0.852
1712478161753,2024-04-07T11:22:41.753,3.380,-0.565,0.196,0.851
1712478161773,2024-04-07T11:22:41.773,3.400,-0.566,0.196,0.851
1712478161793,2024-04-07T11:22:41.793,3.420,-0.567,0.197,0.853
1712478161813,2024-04-07T11:22:41.813,3.440,-0.567,0.192,0.852
1712478161833,2024-04-07T11:22:41.833,3.460,-0.566,0.197,0.852
1712478161853,2024-04-07T11:22:41.853,3.480,-0.568,0.196,0.852
1712478161873,2024-04-07T11:22:41.873,3.500,-0.569,0.195,0.849
1712478161893,2024-04-07T11:22:41.893,3.520,-0.566,0.195,0.849
1712478161913,2024-04-07T11:22:41.913,3.540,-0.566,0.194,0.852
1712478161933,2024-04-07T11:22:41.933,3.560,-0.566,0.194,0.853
1712478161953,2024-04-07T11:22:41.953,3.580,-0.566,0.196,0.850
1712478161973,2024-04-07T11:22:41.973,3.600,-0.565,0.198,0.850
1712478161993,2024-04-07T11:22:41.993,3.620,-0.565,0.196,0.852
1712478162013,2024-04-07T11:22:42.013,3.640,-0.565,0.197,0.853
1712478162033,2024-04-07T11:22:42.033,3.660,-0.565,0.196,0.851
